Feature ID	Taxon	Confidence
dea8828bef278e77c9cdb19538714b75	Unassigned	0.35920122086165784
28fe720310043630815fcf16ed724e15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8438853935207068
46fd319c1b2fa048d0f6cd550e93eec7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9116791401945182
459f92754c31cf8bd4c9bd6f46649e2c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9067285466505296
889c225d9fe98baaf918cc00718b4835	Unassigned	0.30977630039519266
542b557585a20fe78e6f361791605321	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8589295159528685
09d33466ff9a8b9fed7d2b6907fb2696	d__Eukaryota	0.7971189759612356
619d946c639db27833a4dd30c51b1962	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7877951413325598
a32c72f254f702ffbceb550f52e9af7d	Unassigned	0.47819621554784075
c0e3e11d25d98630ca385913aa6e8e7b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7606312871350275
a24c56a7af4ea9608022bb99f8d42092	d__Bacteria	0.7558698896485353
63acad1dcb469d1d76377e1eee31372b	Unassigned	0.5788794360128768
494b3b83f09172f27c7187975b6a92f6	d__Bacteria	0.8628507808271204
12c95a5c3a6f9595f1b9f9de0f7b0e34	Unassigned	0.3201231348282725
fd9367563d232a69bcf3d186f234dfbe	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8024111252757198
e77b69102d8b3d882b290c26dcf172cc	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7792304753769729
dbb45e80d62fd476ddf8ff6d4fce2629	d__Bacteria	0.707872576953607
56587437b84cdf187778e83af8262fa6	d__Bacteria	0.7601973991583691
ed8a4306e6047d6c5463e63fdc366bcb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7976709604483202
396481358eb4a22aa171183778ac7c95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8914484069982982
a988387af17003e0eb5a6f094a1547f9	d__Bacteria	0.7017820908091821
8b58b09418d9047f02644a98fc8b9475	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8881558663559499
3c3435bd075fc48cda0f4be772c86bc8	d__Eukaryota	0.9106176016997489
1dfd335bb09d9689d17136b80d440ff1	Unassigned	0.5952338972729707
a3e0f41f0847365709baab800f56c786	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7373565396979153
6290bf01d815e20d2ce79cfc852e408d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.858608732890046
804754b1c17a9db90a0df3530676b571	Unassigned	0.36128380028568996
1d2a5148b2d276dedece43a08ab3c464	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8129426326391418
a296325bf986e75f821c56ab967d95c3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8033327296466988
db1bb0271137f248b3738aa324abfc9f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9155032430214973
b8f327c52a1c69ecc995e57c7051050f	Unassigned	0.4579029225170125
d12ec0479be8bba099765156da27e7cf	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9518829552776745
024ae8ede0823cb381274d31e466d1e7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8552153567440863
075bfdc8cc2d66cc1ea51c2e1b7695cf	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8735949325301002
345bc8fbd2e3fcd01981fbf56ce9fff9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8117327020958722
e0cbce4bde9c59d387886a0058a0c141	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.925729978870325
1a0c626233fe330b173a175217c6c169	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7078812648815561
2258ff16950b79e8469187f2bfe34021	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8231233609123217
9b31604de20bd49512c22cb0a429df4a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8979137088042299
1a7e0969e998c1495bf882fd5acc0e18	d__Bacteria	0.7701506549464763
5427ad65c27d9d77a28d9f883fc54a80	Unassigned	0.3598992339034143
d56dbf5aeef16faad0fe4863c6789c80	Unassigned	0.6057020739720094
abe6f840a86519b6bcbbfe2741db41c6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.881817199145661
ce1c5e781048feaa346f7c5a0a2b349a	Unassigned	0.44785811574288525
0d0c533d5f6e5b28ac4b0197c51b13ab	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8064525849898472
b3fe7c749968226676c1083db29642c9	d__Bacteria	0.7943056267209495
10864d5e7a9614fe0f8cf0fe7a27fa37	d__Bacteria	0.7186070566524553
fff7f6234e24b67cba97990e352111dd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7933750134326563
392a1bb6c7636b63e45251b5299953ec	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9340872990086493
30592eb797b1e4014124621e67948e8f	Unassigned	0.3806118694332651
7ce68bc5af096d15315173a5f502bc0e	Unassigned	0.3691912286017597
74d6adcb303fab1282b3eb21dbb86a6e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7014496774575181
885d826918168207d79e316eafa0d702	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8160138163572728
bbe9e21b8fcda4aec69566be02120560	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8179216113115116
6d41d331770e19372200d671f33070ec	Unassigned	0.5370827062967096
7ef0db5f7056ab16785ace6a81d8e803	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9027829361432489
6ce9d93f13d989b27218087e0a044948	Unassigned	0.574795537794816
0a5c363e85562f17c82b32a26ca4cd7f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8965301054414082
0799544b531359f38e4d27a093c5f014	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7249064883060455
461b2cbcd5ab5bf57c4187d72b8b7b03	d__Bacteria	0.7072184480747796
c3dd2fc46f6db72aebb068f0f44a0ad7	Unassigned	0.4038103603236095
bfda5685eb26f45a64a08e23281f57c5	Unassigned	0.32443203186933145
f793b5d79c03ae9400c87de8e03a7dcd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.77560175837486
5d91ae00716bc4eba32f54ee68ed929d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7158693739109837
c31c26b9434f04cf4f53c8f151997cab	Unassigned	0.3397987856442912
060af30fd7fdda25763eb2e0bf345989	Unassigned	0.37347371658857964
6e3facb42c6282b90f7f22692799a39b	d__Bacteria	0.8288754146376466
725578bd04dcbbf81db095a9bfb33c36	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8849777313381675
f574891b8d87514630c3134cbdb62d09	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9097191374993177
dcb36715fd0d5490ab3ea544f2e0a699	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7663551771720198
7888446b69fd6da9132fa3be3c441f17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8117135643587295
120ccdf3927621610f80238fcc764278	Unassigned	0.41370821999310226
747193d41a613d0b3502a6d298ccd3ab	d__Bacteria	0.7188512005845837
1883c3d7dad55f80575a24eb8019aa4f	Unassigned	0.5650729223389677
248a4ac95ed4aff583469ee1c2192c39	Unassigned	0.32065559695482915
0b585b1523bb4878b08050303a5dee45	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9405697213035681
3d260cbed0dd2f985ba17dd00cc66515	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7813044565874657
756d6971d9ca81e1e8dd97ee787c14b5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7674792846559202
be5927f42db93a3e0f67dfb66133b776	d__Eukaryota	0.8530786771595444
91e7c7e186bb6606a93552e79fc35a5f	Unassigned	0.40402930379312574
b83c201c0f8d9fe17a5d9b6c009ffa28	Unassigned	0.41184319462826924
8a459b21c02c65dfdece032069f691cd	Unassigned	0.3490242663155714
3b176081e22b6d54b357f1013bdb0ff2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7379965758284818
c5565e1970456740d73eff8d8b127a55	Unassigned	0.5375999410680736
da6c83ebf736d9962862e20654df28ce	d__Bacteria	0.721975759882941
d141dad931dc2b93b9323c37034c662e	Unassigned	0.35802548493555963
7ae8f5ebb0916987d7b9c1f283422d00	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7137388503022944
32e8c8a24791efe1e6e80c0d0549f078	Unassigned	0.34476478804765553
19c5c0272862e41b6d123dd643266c21	d__Bacteria	0.7523648587909024
db4aa7b2f6276a4943e44a7beaa4ef29	Unassigned	0.31646016955556444
c43a3bc355441aec909db5fe80f4b4ca	Unassigned	0.3660725904243193
874c27218c96ccb6cd4a15174d2141cd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.759916636636459
aa4e397931c0a42d8aef49a0256c0718	Unassigned	0.3016024461539748
b9ad4acee8c7837b0da6a4671b252e66	d__Bacteria	0.7023641935277367
aab752758df8b2d1de39322568e76db7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8843192567418228
61b42241cdfc12a082114438cb70e452	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7081170669686133
1709cc4b90ed87f50baf0aeb861e910b	Unassigned	0.34182383894779633
4e4903dfca686326b47ed850b917a16c	Unassigned	0.5207360711879219
066fb635a0f796756bbae24fbb060cc6	d__Bacteria	0.7994948900485092
afba7956934aed3ffa85f05cbcb83122	Unassigned	0.5302355287643334
6f7a7bf04492e5019e782178147e963c	d__Bacteria	0.7145922840943567
a7c8556ef8b195e4f18a7cdf1f1cb270	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7859081112716509
b225d55c301e30bff792faa908ed01ff	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7724618675757098
8a6b0177685250b5a400ef31fc8a8614	Unassigned	0.4595055305541166
f30f8cbf8d986d83f8c83665b1e53dab	Unassigned	0.34611077539596313
1da1c0449051ba48b9f6107ae4b308f8	Unassigned	0.3630816295986775
3ba471767de0a555cb32ad25121864c3	Unassigned	0.3932869940136925
fa7dead5d2a67d46736b71eda54e626f	d__Eukaryota	0.7221401389912752
bef316aa16931224f7bcb857baaa64fa	Unassigned	0.41319743845489365
1b49e8ca4d388650a69efa0fe3444a40	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8140622854417887
9018a0dd081594d2e76470a81cde62ab	Unassigned	0.3177124948111749
6af3822c1f7daed88ef5c6cbf3a4a685	Unassigned	0.392787218886549
f1d2fe66105cc96c6a2f7ebbf321ef72	d__Bacteria	0.7055597358911845
8f1da77fec63a64f6599507b38aa0454	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8673091659502723
fae0f063d9743d34b0ba50ec792469e8	d__Bacteria	0.770932173937508
fa4d143d2e264e8140b3ab6938822fed	Unassigned	0.42112943401703007
ef86342431a5289454c131b9aec6376f	Unassigned	0.4363835959113054
bf3708e4b69ff7fe6555e629fbedc13f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7925289512729183
6fe39a7463a24bdcacfb7bcd552f1738	Unassigned	0.46418323302172204
c01486fad65a893335ab9f3cd9e6b0f4	d__Bacteria	0.7224612458864555
12d733335b0e35590d50f2c0fb87bf16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8092027400684896
fbdaa6ac8e9225880ab33e2b2972b80a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7796102307013942
bdddaf4512679f83506c180f89504087	Unassigned	0.33539521894285607
6e4b2e9d44472cacd10b26b07fd65b7d	Unassigned	0.44295575354781314
b0eb9609e66102b8357b59864a55c6e8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8214669430739132
d2d6dda7171d3ba7f4c4f27903a008e3	Unassigned	0.4284948028442638
512581d3443e7932c798557b8ee2ae74	Unassigned	0.3463432081757105
eafa9aeb511bb03cf53e43b902ab214f	d__Bacteria	0.741721571619221
3bcc1b6969def5a2fef3f9b0c1152f63	Unassigned	0.44281255565169375
9baa6c3c6afbd4fe4e1888cb18d58295	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8494233088199193
590cf392746582af0f134dfafda886e6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.732827630539643
c482b7e808dc776d7ec2bf34430b2c4a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9784950486897174
ea6fcd6f8cf7a0430c04a810500cb8cb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.901826463204559
f5f0d5e6f694aa9790d2b02cc90dcd4f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8350127795629265
3bfe74c500e6627e28d490985017b7d2	d__Bacteria	0.7569939459233291
74d723bd6b5e81a9080ccbd5be5d1097	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8935099994188771
705851e04661d4d8a5002274f52413b9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7880276904614281
37fc44686625c6b276e97b0936608d07	d__Bacteria	0.7536116593002569
c8e873bcb6a5bf995fa989582a51ed98	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7304388388269922
c77c260489c212526423a22c09f0f652	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7260859108668231
22ad003c8b027769b56814903b999277	Unassigned	0.5240042855156539
b881ebfe3185f274f6dbd12b68344056	Unassigned	0.33870821362879244
5c59f255469cc306526df3efbeff37f9	d__Bacteria	0.7111362438626933
604919ce763e9d96f3a8b6f8cd1be047	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8546019481588369
5ab9ae3f9df39707b15e825c235a4202	Unassigned	0.3308459151794546
8d3460a00d18f2c77ae13681a2cd2932	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.890375626983398
bec84e76ec80634f59a42371ba7664cd	Unassigned	0.5095279082592064
a98a29637722314fb62e06a82700ac8c	Unassigned	0.5279307342029385
4b7ee8a6d5039409e02c8a11b0c83a84	Unassigned	0.5746989806145326
c4c8e3cf4f8508eda6a835be1248255a	Unassigned	0.3108703293237859
c711931fe99730930a634548abf62a0a	Unassigned	0.3561317699909947
b15caa0d955b4eab34ad1aa49b544b59	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7526904605129456
f96f46fc4a6760396c4b83d2b8ba7b0c	Unassigned	0.329448936570103
dfb0d70e0a13e7314ee2ed1a39fb86d5	d__Bacteria	0.7690850601981309
e09e980e6cc0de35240de7c6558aafb6	d__Bacteria	0.7588940705862772
10dc6e10b26154700d2b852fe176277f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.725776967686845
f6928ba24ed779fbc62e947a96be6b2b	d__Bacteria	0.715135929125176
3595e1f99e815fed45759a04b54a9014	Unassigned	0.3083423668029309
cd996b2002d87899d1e2531336a13bd7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8633525657732015
793ade4f726e5a1ad92883e6e029d7ce	Unassigned	0.4142906707309436
ae3ce47c2e735feec34ec5e5aea297c1	Unassigned	0.32347187359107277
4159f7e65bfb4f9525a7c7af7cf2fb0b	Unassigned	0.30126048514888604
fc8eaf7769865419b3a5c16730f078a7	d__Bacteria	0.731609037325065
63adf12db6310690ba726cdf6c86436c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7494347013677833
eebc495b376d59509f63ade97060ccf7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8656245559927119
2f982710b55c065d8ea2e7013ec7d1db	d__Eukaryota	0.7731935686090231
4451f1af308e81d89329db5e7b4f9721	d__Bacteria	0.7132455891544109
84567fc353d220326f50214dc5f5a14d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7488329722829119
c71b044ec7ab50ce4ac3e71989e81638	Unassigned	0.5216783278340096
dbc29432a0c0b26ca0ab0c2b7af50813	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8588871068075444
925536a2b00bfa366b0653f9fa9a4bdf	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.806899512980677
ce2353b54fbf5457cb5e2dea134febc2	Unassigned	0.467280520093982
e15a606f3fa0f7e847852b0718ccfb21	d__Bacteria	0.7297278622043488
3acd8ddab7fdec3425b17525b85fbbcb	Unassigned	0.4712950536459207
340b96b89f84b2d32121daac243b8859	Unassigned	0.42956941608549015
c0e071da889c8535a1e1157caf361a93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8346846163340772
82096159b3c2a6eac0880f1f09fa4621	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8896400064380704
6d9665413ba56b56e99788f2d638ba83	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7506223659747185
a70b239270455554c7d131ae218466be	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8135167411648642
a06c8f0d8df931fa9a125cf4bb035778	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9189088056749046
880ffa709981b1e27c46eee36830ee96	d__Bacteria	0.7007979645688189
3079e44c902daf1c3b6211cd2f3d0784	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9041897447576135
caceb9f33fe9271021822cb032018234	Unassigned	0.3053325133597362
e93df614d3d0349389eb0c5223341ef1	Unassigned	0.3887980068422834
6db88dad50c5d2398c8fb938a19490c9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7382080495211185
6338e88557149faba8499632a5d3996c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7403718234489424
9ef260ab9c84995cc95936664f4a4339	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7970714090330456
870f08aa3efb6da917902a0bcf387db8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9537764779942501
e250aa4cf860cae720cf140ef07bd014	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8383645113255688
598bb53f803d58ef912de930a3d22392	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.81868609940626
4e4dba47bdaf4627aaf58a17dc8afc83	Unassigned	0.3579902651904727
9f65c55bfc2503764d869be205e296a1	d__Bacteria	0.9265210325878047
da3a7b9185c2c2de7df33dc0b89bc4c5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9388314772978585
2c1156312324b5015c812bed13849afb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8065074490030215
35aadb0bdb82fbcf0d52c115ffe4e3cb	Unassigned	0.42178509147858423
d035f443b27cb02c84f34ff8b977124e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8761834778732287
1fe477985299463b698e3a34ff373833	Unassigned	0.40531440900415194
e2f8ae2647e54925d6067be96b4f2310	d__Bacteria	0.8282569335075115
571fb2f3070026ae0db1cbd829bf5f86	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7226755906610491
f518854ebdded304b51b2309913671e4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8319302406875785
fc60fb0f0a5a7ff330a054206de5d9ad	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8568266905217452
9dcc72be5d609f460f15437849d4bf38	Unassigned	0.3261011625819745
6926a2964bdc60317a84d61bf924e5e5	Unassigned	0.44154408203356177
fa47716452e52379b9b3eb6e9f995ce3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.727150767535564
1277bc0fb46427fbb466ae360e532f87	Unassigned	0.5803119363588636
7ac496d971731a5c5580532986b84421	d__Bacteria	0.7041894283639091
26a620182bb7c1f13148903fdfb51bf4	Unassigned	0.36198902325454685
6a30d6f2ea2b88cee3bf57b01979ee8b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8454850091840231
185d53cbb127ce995bfe6b907b4bad83	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8070283132161519
85b79a4681e667773a0bb35234b85d41	d__Bacteria	0.7058607233871275
cf6c73fbe2230330a1f247178f9c8ef0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8353985086965253
abe615bc01b57a2e12c74368428253cb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8208446989810376
0807f2e17be372c19873991265d7707b	Unassigned	0.535161436420836
f02bfe72cfea9625ede37da94193c75e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9270630600933457
fa90fba00996fdfda52f07ccf41a483e	Unassigned	0.31324997442728986
4687ef635191d586dd3fbf07bf8dc68d	Unassigned	0.49821283984705644
1874f848b5f4d238c655ead638bf5d0d	Unassigned	0.336713686747776
571aec17f51ac931528f6e57edd170e4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.803771752119325
370c01c5cdc8ff8644b53f5b3bfac2c7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7415128985950901
ce175d0233a0d2b9df7679bcdbf462e9	d__Bacteria	0.716195527331849
6c1a728fbf618975a3ac744865f4c3ef	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7817581087225753
