	PC1	PC2	PC3	PC4	PC5
0.0.259	-7.493976770749512	-1.1684331165044335	0.8562070089538083	-0.28914801550472197	-0.46694296962046117
0.0.260	-7.816075136710998	-1.2486599672056258	0.9599035920666233	-0.28127594065556727	-0.5071331577670486
0.0.261	-7.518678057473563	-1.1793399385436103	0.8641384580242036	-0.29538679969309756	-0.4774624964435884
0.0.262	-7.42326696066045	-1.1516522420174056	0.8333863327165313	-0.29211168664984255	-0.4594115912682063
0.0.263	-7.46880057851933	-1.1640105537075893	0.8480163881234469	-0.2924794801016463	-0.4666753333229324
0.0.264	-7.295674854734202	-1.1221021187467755	0.7926140117503574	-0.2981728099584432	-0.4469261029883294
0.0.265	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.266	-7.36698689375779	-1.138681461111203	0.8155075522513007	-0.29478943214253006	-0.4539939587109781
0.0.267	-7.351988407560528	-1.135401370808399	0.8107252233692797	-0.2957678712396047	-0.45281734277790203
0.0.268	-7.604519602256966	-1.1953761309263766	0.8916034164663068	-0.28575523598733626	-0.4798254926769938
0.0.269	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.270	-7.406654334442908	-1.1513063906102647	0.8282411769520216	-0.2977874303773737	-0.4632287042191274
0.0.271	-7.699665983050762	-1.220125514985305	0.922298684110261	-0.2848834347762707	-0.4933276856338433
0.0.272	-7.581595566114692	-1.1918554162268822	0.8841652926863718	-0.28949684315738555	-0.4803639172709125
0.0.273	-7.6474394008503594	-1.2067080391267029	0.9052639222750266	-0.28575387675149694	-0.48618872687244225
0.0.274	-7.75308971794985	-1.2333888574419327	0.9389693663281558	-0.28394789526266784	-0.49996286526699535
0.0.275	-7.639456415102511	-1.207188076107005	0.903031978786993	-0.28921714165251666	-0.4890326130286705
0.0.276	-7.5083270209044075	-1.1726856431461152	0.8608473245390577	-0.2897486246005897	-0.4697742348411124
0.0.277	-7.407705390547238	-1.148877995795102	0.8286182118189188	-0.293869419111801	-0.45915403909414354
0.0.278	-7.8128392878372726	-1.2466434786029206	0.9586857878483969	-0.27976266335225175	-0.504854218106295
0.0.279	-7.489764137942843	-1.1685759421703013	0.8547284877106845	-0.29105452555534317	-0.4682646390353504
0.0.280	-7.402173481810894	-1.1466267750812085	0.8266856562512417	-0.29287989714111173	-0.4571255351420319
0.0.281	-7.2981141019023825	-1.1223145274425737	0.7933578265306245	-0.29758324972485184	-0.4466266685925365
0.0.282	-7.320494507248175	-1.1278578370783736	0.8004193024890444	-0.29710850826786245	-0.44937885067868977
0.0.283	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.284	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.285	-7.339503002253397	-1.1323795259291909	0.8066584074200522	-0.29624098508976004	-0.4514104149284564
0.0.286	-7.343994438693088	-1.1334406891510715	0.8080985977897056	-0.2960535959404725	-0.45188211856850413
0.0.287	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.288	-7.449422053239067	-1.1603997996211552	0.8417495059786048	-0.2947142141786762	-0.46613601247643277
0.0.289	-7.546386587187919	-1.1840625763388752	0.8727234945380836	-0.291845889583915	-0.4775026419503814
0.0.290	-7.421896544194968	-1.152141961162643	0.8331705756010563	-0.2931507293729293	-0.46051375961051544
0.0.291	-7.7038839076417585	-1.2204759139145203	0.9230881212100865	-0.28424664912877073	-0.49282081848237913
0.0.292	-7.470755287423636	-1.1683241510893356	0.848629483270836	-0.2979465331433348	-0.4729312961606448
0.0.293	-7.4268069505258785	-1.1523909439908198	0.8345561856537329	-0.2917952901879871	-0.4596278874866775
0.0.294	-7.469161845921012	-1.1626744088017151	0.847917274301012	-0.2906058365715537	-0.4645264863600353
0.0.295	-7.4698780283282264	-1.1630728187557258	0.848328713664114	-0.29075350532273425	-0.4649378154966362
0.0.296	-7.411458422662238	-1.1507579439177407	0.8294138611788657	-0.2954743331901713	-0.4611376281605502
0.0.297	-7.513384316291003	-1.175824344262007	0.8621761126114259	-0.2925633827142598	-0.47335179971015323
0.0.298	-7.7339811995636	-1.2282199603166974	0.9328516889319752	-0.2838031000191517	-0.49694858292377814
0.0.299	-7.426014774097142	-1.1549291149183059	0.8341946063575989	-0.29581868510654297	-0.46378105176691226
0.0.300	-8.053983883843424	-1.3101187149368956	1.0359076796523237	-0.2791040568579318	-0.5403062066555457
0.0.301	-7.567328302172401	-1.1872290817137612	0.8799552359817998	-0.28800817912448484	-0.47693157252684787
0.0.302	-7.786757997907176	-1.2410015323371377	0.9499617304920251	-0.28188823356508763	-0.5029389440695442
0.0.303	-7.614607869178783	-1.1999137531743758	0.894558239512548	-0.2886536498534275	-0.48426659020490376
0.0.304	-7.494162414030883	-1.1688899480513333	0.8559473104195334	-0.289993015721878	-0.467627418117979
0.0.305	-7.828971355385088	-1.252650802864339	0.9632165508474804	-0.2827703611895714	-0.5100385222022112
0.0.306	-7.572672770907893	-1.187444777098921	0.8815359077669598	-0.28637909164078473	-0.47582610160474115
0.0.307	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.308	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
0.0.309	-7.417994882600136	-1.1520138066884156	0.8314848940314181	-0.2948094484978844	-0.4613799590698802
0.0.310	-7.477651393746378	-1.1668120155857833	0.8505247887858856	-0.29339947978202763	-0.4687390614328264
3881.0	14.101435131857148	0.5212065751274513	14.391038960445076	-4.2976668381333765	3.259128565105522
19.0	7.74876752787914	2.902104791252071	0.4288440517311298	7.283027594550189	11.599858536495615
15.0	9.286636161969469	2.5037301856784	0.0974807718267218	0.8470000049659612	-3.1267116296606496
0.0.311	18.546254798934438	6.548400386021717	-3.325243857292671	2.5572245070490114	-3.613748013455105
6590.0	14.461358418462366	4.396377644970204	-0.2660870254540824	2.1623402071020315	-2.583730999520139
0.0.312	8.216710156804924	16.267592972977884	-3.635799796262968	9.266555537544724	-6.592728933375829
0.0.313	7.180311161466609	22.423878914279033	-1.4100888850065023	16.559062865316005	-8.01236608473763
0.0.314	5.653156525496333	15.95201777775108	1.7254944377971215	10.654704041190717	1.0756135855744593
0.0.315	4.221557812590505	16.159170031709223	3.8910025706974616	12.963147826092163	0.8380827757886543
3058.0	11.967550443311033	5.242609911310826	-3.653668079968774	1.1098659298040119	-3.7001416851387456
15.0.1	14.252777733655972	3.7237434033432537	13.442583823151516	-4.261441894132415	4.953289730775437
0.0.316	12.900207114128515	-1.9974881927108794	-3.6246686149048974	9.184744285558557	14.533483252606958
7.0	11.023148749816103	-0.3867933896059961	-0.6882317723814236	10.139119694104929	13.731631313876287
4.0	11.401052076574206	3.070665767379237	-3.5008557487574197	0.4386334502494583	-4.425033049614496
11.0	19.029881702708952	2.5272933352242193	3.6484384788670785	-1.4869777740876502	-5.472420042628085
4.0.1	8.117446506458785	2.7575737016292585	3.533135740712196	-0.6478571842197157	-2.942833048509142
1773.0	0.72378732980144	10.00206966716968	-1.1713383425295212	5.94336800961992	-5.203151934221791
5603.0	4.297582038400825	19.046802555463184	-1.0243755500352216	11.57944378207616	-8.430290938291634
2495.0	5.156558340429557	19.12131340547399	-1.8828367542377917	13.214960372460094	-8.887030705872053
2513.0	4.297261371285378	12.604356064227446	5.331154295050893	9.15784411196396	0.1676710547545909
4855.0	2.6839999683719076	11.853323983588785	6.22286548451146	6.9338705930516165	-0.08994848607300374
2062.0	17.95024428027828	-8.187193437984137	16.04865569916565	-6.464554610160877	3.087688883870939
1263.0	14.081457271352747	-4.953929434006335	14.53102222289432	-4.403748947568213	2.5543925265279555
1470.0	8.086306331715317	-1.2988195495922243	12.533809111798902	-5.039425986052909	2.482365994931622
4711.0	9.906330587915118	-3.1758515190706498	3.860454266188988	5.631882696924583	11.44640544255815
5524.0	5.142258076766561	1.1067539418079577	1.5972374936157918	7.606074303818521	11.09403615009595
3981.0	8.643927026171792	3.507181506793581	-1.8705209298082524	8.050768596753363	11.927024906210676
3799.0	14.025504212440861	5.150718484413584	-1.2898153919321167	-0.9639077595512379	-2.1311021951345475
4881.0	9.875696006932994	2.723687564365674	4.110860069488652	-1.3706640018460574	-1.9487689703858657
0.0.317	10.220241334412487	-0.30484305065687	13.76065084567929	-4.9241778125224736	2.8997361415942007
0.0.318	18.284930737258815	-7.795152367710997	14.34114803755496	-6.0840896920099485	2.997623698349459
0.0.319	-1.5951343715985076	-3.558956559605556	-4.370564372782952	1.624004233581873	1.1623002041315404
0.0.320	-1.388649813451646	-3.2447478890866197	-3.7856177921057124	1.6842069474064347	-0.7408968936064556
0.0.321	13.067263035053207	-13.400052644921445	-8.379225991621333	5.7699067872248175	-1.3311606298126022
0.0.322	14.864209377486496	-13.001415097935284	-7.290463551403163	6.380389902405985	-3.120278882538866
0.0.323	12.19273487864471	-6.459960616222747	-5.877833952017627	7.001990815035786	-0.6385165642018241
0.0.324	9.885617243491684	-7.687643714013781	-6.084934733678442	6.842617741586036	-0.19324467660980305
0.0.325	12.84226278254232	0.8589283752554518	0.7126651764229136	11.677178000488986	16.33277621628807
0.0.326	6.863268077328812	-1.1727967404768371	2.0279134430094348	4.7755248820374225	12.920756208787633
0.0.327	7.9017324360007315	-1.6357273345053085	0.9465947547130662	10.057879031185822	17.239516968730634
0.0.328	13.79463601610695	2.2365347313696766	-0.8877430025834253	1.723749876142743	-2.09892542205334
4.0.2	18.68279656378591	4.976936122430983	4.134826169165371	-3.900205901772446	-5.747331549479746
0.0.329	17.399398736973613	1.7746185938687138	2.6389167599934806	-1.1544081144740754	-4.939798627741486
0.0.330	20.037823637338835	5.690437598251914	3.629098174257609	-5.9461885398462915	-6.298416305023341
9.0	6.933906396432789	5.419971789071574	-8.93361226152942	-11.471215236455215	5.260501284761635
0.0.331	1.599796586702411	3.0727308595422262	-7.457349026671605	-8.393622418512972	2.9606255680849056
0.0.332	6.116187231135565	13.71502673306652	-19.52995249486094	-18.83266852924762	9.086049945115603
0.0.333	2.7197210428319605	5.9350861281875495	-11.293021741517489	-11.904521203912575	2.8652108593141747
0.0.334	12.38115691072162	-0.9081328896709647	4.638643628119154	-4.155690253104786	-3.1751313808518438
0.0.335	18.80109610542414	-2.514354383346966	10.205017102175248	-14.186695709552174	-8.394298043000143
0.0.336	23.466235511685834	-5.433565705304596	11.460587752565063	-13.916544051677382	-9.017902674707654
0.0.337	7.179302475745877	25.23953416963398	-2.055954951691773	14.477991403906472	-11.953776505816508
16.0	8.735827772193131	26.234543566494505	-3.789285660913924	15.229475429629195	-11.937266034886454
0.0.338	5.318935981267002	19.918631705432755	-3.5223774541287507	11.58968729383526	-10.347949085331422
0.0.339	15.912303125242419	2.6572811983178375	7.756840001451987	2.8541809957688518	13.34263155022407
0.0.340	15.086232569174612	9.287685981245799	11.118038336971262	4.234115112503728	12.172548168366383
0.0.341	10.09593040795161	2.5795330160135257	6.854540518776806	2.3320200801900413	13.992823440396835
0.0.342	13.81455496508901	7.291548144688354	11.727062445791843	4.873827551498366	17.93949939488141
0.0.343	14.947754894701529	4.047380408623469	14.940426573326796	-2.275024850639637	6.351971445221793
0.0.344	14.303099022577904	0.7702378378990824	10.492911367664595	0.05392852025799968	4.529946424495015
0.0.345	9.451834721098049	-6.179417377428196	-9.10830372353503	8.052496010283646	0.26382566356749215
0.0.346	10.907868407595707	-8.18139278137488	-11.414095650822038	6.563691196525782	0.06953704853210162
0.0.347	15.129093211040425	-10.082710820301127	-8.114660967994393	8.296794984571626	-5.223766068467613
0.0.348	22.340297671172046	-21.04531751314674	-11.695966968792556	12.502760891267402	-3.847406760286909
0.0.349	12.975327456536911	3.490490603298863	-1.3198617728990294	10.931211345097633	12.310521040984048
0.0.350	12.280932822661097	3.5733512828300427	-0.15338800339312858	8.188590479545594	13.437899118176876
0.0.351	13.788988589308255	-0.31539370113484455	-3.621886945475778	12.787836278132046	18.264417556399057
0.0.352	16.12447034769975	3.676629250926183	-0.6136188931690434	1.5572924771269223	-4.472959302871669
0.0.353	21.64874724726851	3.5927332792603797	0.2588231044076428	1.0953912521785913	-4.723987039579562
0.0.354	16.410531004403346	4.57808807853733	-0.9064297123022437	1.219528858338106	-4.952499379126939
0.0.355	16.902156160182475	4.99107493405918	-0.9637221948287628	0.7098801647157633	-4.8538825392220994
0.0.356	6.517689439396453	6.0994854849113045	-9.429399413021308	-10.960249086045009	2.480304915374332
0.0.357	9.419501001597371	9.895325306797588	-12.67981278828579	-9.92865112603126	5.81861477930757
0.0.358	4.299934000007892	13.625794571956192	-17.873871233844717	-15.324773477043486	7.081927798602764
0.0.359	1.8254991905436901	8.484848021225275	-14.042707640835916	-12.948321045839918	3.6038737691604905
0.0.360	16.839936471530017	0.25280101965069424	1.0387256112132666	-5.7266331820517875	-5.812539174509728
0.0.361	21.005762698186647	0.968777475059492	2.230708359850236	0.04164588253653767	-2.7108379418601913
0.0.362	19.654618388835434	3.293190535201848	10.544713651957728	-8.44864695812016	-8.198631670428336
0.0.363	6.832754616137601	26.737462639117073	-2.5462263984535145	15.101760147188891	-12.313872510368942
0.0.364	11.276996626536858	24.286493271251608	-1.2899838318734473	11.422049149408222	-9.572236649572302
0.0.365	7.285882932512256	27.052900250074583	-1.7609200271540815	14.964656444252775	-11.934651003158773
0.0.366	6.905577459904638	27.270873938478314	-5.069815775180776	13.844402791192387	-10.789037397553004
0.0.367	10.986566136841526	5.719415323539191	6.555119893954052	3.357930571869006	10.896249325470455
0.0.368	12.95397071950348	8.59505882381904	10.760089440614655	3.9124257500579693	12.401105574604102
0.0.369	21.37223694330635	-0.4883207334060623	15.738208040595717	-3.1228055218550783	8.407903130261019
0.0.370	20.47094157340474	1.6341505054499346	15.505479617873245	-3.632634655415601	4.779913503573201
0.0.371	22.75624749280092	-6.279860911349745	12.069308616319104	-2.6283786359543835	2.5753596778783385
0.0.372	0.9129221605468838	-3.0923592965632567	-4.444247334770232	1.6865281572413204	0.6824799685021351
0.0.373	2.0160587463106765	-4.053254694078737	-5.7714514832965245	2.7426514842252567	-1.3232535058063843
0.0.374	6.374869372069048	-5.019619566524159	-7.717410431778662	4.065206254413138	-0.07140298406577365
0.0.375	16.33374318328811	-8.698138650996022	-9.91668223039399	7.688586168134134	-3.8355854673487646
0.0.376	15.3480797031533	-10.185849886004446	-9.029315464112194	9.934957438865712	-2.015338867381324
0.0.377	13.816446810128005	-9.9333542545203	-7.25983764096086	10.111466017719069	-1.918433634185206
0.0.378	16.0370270331325	-11.944215670356405	-6.922580249964736	8.261662121809549	-4.431968965536093
0.0.379	15.977278881392651	4.057575428293998	-1.1462209570977646	13.67806848566544	13.128391196553299
0.0.380	8.268623120659964	0.2492634773495429	0.48981270291948736	6.866106569613937	9.961485611598441
0.0.381	10.224326095900427	0.627467025732768	-0.1353411557722472	7.568243487273165	12.287544916719638
0.0.382	18.47600277777257	4.9724407043973	-0.7655021438674191	0.49687304713290203	-4.505733853777391
0.0.383	21.656939831703703	3.9423143381366885	2.088226771411885	-0.9894911549084586	-7.22746384633486
0.0.384	21.424649894374316	3.3365162527957173	0.5803206198607098	-1.1373602213602076	-5.276633565000164
0.0.385	17.540077174129827	7.265879780434622	1.1743514962742971	2.07307099071987	-2.6889098206155375
0.0.386	5.618501733850819	4.932656829321073	-12.45842402035642	-7.036916521080616	0.06547155975414623
0.0.387	4.616965599264568	6.747399040843141	-9.270810020582847	-10.088260654297423	4.463752064290214
0.0.388	5.086381104035421	13.671251436951028	-18.608903650372426	-15.320238861437314	6.0177536586365035
0.0.389	1.0999681794167127	11.119789546311024	-16.64678570906044	-15.6073101677409	4.364749696490396
0.0.390	26.341064010011724	0.7361264960018751	3.6188641079849315	-1.3236750387181977	-7.341407796940759
0.0.391	20.760524491941805	-0.8295556415245346	6.2936599827413	-11.264724191378708	-7.058782493064716
7.0.1	8.012153879479623	19.927147491356056	-2.1099608446434286	10.881597554477464	-10.884221211801393
0.0.392	5.93122203774895	22.65933710360439	-2.409489156848519	13.712727946479863	-8.74930882441885
0.0.393	14.066868543283809	4.339735842929505	11.038286034865607	3.337159170795825	15.614621628826965
0.0.394	15.326708372182734	1.074961743284586	9.758927644462617	4.08097975253513	18.746505893120503
0.0.395	10.50414352204981	1.3878393667243782	12.683902679414357	-0.19826645958250946	17.792053837700784
0.0.396	15.762497792311041	1.1369518621065657	17.530546334949598	-6.521846451502164	0.5778360779312235
0.0.397	12.093484829078136	-4.719960970792531	12.99653137283684	-3.535988164850207	2.7757932189651635
0.0.398	17.312468941986722	2.2534036304934437	20.093073210993296	-6.2691163489265636	3.1965951314948646
0.0.399	10.577348125469499	-5.569897297043021	-8.632439263473836	5.4307505208113005	1.1026387792122156
3.0	8.55058398780886	-11.12354628793634	-10.382129016978741	7.743729283727214	1.8229523431210082
0.0.400	5.996800699691021	-7.798507407953478	-3.78673561129203	4.865944849835964	-0.49042716381407825
0.0.401	19.759311439899914	-18.607317273674667	-9.115951505975474	11.323729456034934	-3.890840202856751
0.0.402	10.37086277432696	0.7936823633816995	1.8659122177856728	10.391695940491559	17.005346601319257
0.0.403	13.630068839992822	-0.9498803904350009	4.475933334194481	10.481863796271382	21.0729112083086
0.0.404	14.137169591547668	-4.5444156663658815	2.5355200976324492	9.824989495177311	19.072827992389893
0.0.405	13.09267624102246	1.8101674626000412	-6.319847307124731	6.056684147721701	4.1141964106627
0.0.406	7.162018716895344	2.936188965799971	2.5661183686912783	-2.449040273595911	-1.7537389833658015
0.0.407	19.43651008333093	1.9675132342716812	-1.2396865305845435	-0.0966730940497176	-4.834026798428874
0.0.408	15.483387084352024	6.0389482702406605	2.1735913810615632	-3.7431972671258182	-3.922068819524083
0.0.409	4.126315534292432	5.245074911484231	-9.00351893301933	-10.514225901237277	3.238993963788704
0.0.410	5.7124616014784255	6.069063170785548	-10.28257981801522	-11.557776978417857	5.841481647764196
0.0.411	5.9845728451255376	12.153982239081936	-18.611796702451198	-18.55646824883064	7.164810100674615
0.0.412	6.946844893658206	9.155245060142878	-18.603001156277628	-19.071851978982114	4.277198342532738
0.0.413	17.35223382519961	-1.6318460758959203	2.5351846734468118	-8.30351026717119	-6.3202775703769385
0.0.414	8.774577164627473	-2.071304963462339	3.720893953449426	-3.152987226565142	-1.7055312604855752
0.0.415	21.89871862110408	-2.0109438467750462	9.770403789408642	-13.735766787647584	-7.644875979331746
0.0.416	5.755481820394481	16.523832170994226	-2.22805895132468	9.766116354837145	-7.307233832243802
0.0.417	3.3682789875395214	22.28318792954931	-1.1386810603709094	13.015135315765232	-11.431443793797266
0.0.418	8.842917351191337	1.0170370150174952	4.87128766715952	1.7923647979076676	10.959907993011372
0.0.419	4.458659205826884	4.009028120834143	8.184904551865143	1.4668346124927363	7.872989658631125
0.0.420	11.326335033179912	2.4634449734962067	10.128865994524435	4.0243606975228765	15.983715057058111
0.0.421	9.783551696039629	2.485308246435071	11.50038142171376	1.113346778689459	14.811720753937895
0.0.422	16.49844021718156	3.729844177746982	18.545966908433265	-4.4337043696175265	1.5885140872582153
5793.0	6.320773045957299	12.871892790932366	-19.4755224746788	-14.448769177691062	6.942028803727766
8295.0	3.9987446895361924	9.360491321264652	-16.448604209859862	-17.464658573685682	5.383467929742544
13174.0	7.80879196887799	-12.493567332384345	-12.650103764319978	3.2527604192301793	-2.0767621767399778
9111.0	10.573941459137263	10.826529980402437	-21.24573822371028	-16.366941114543586	8.088401279204632
11367.0	14.190203364957755	-14.565023007029884	-14.856877591800655	3.8806052578746453	-3.743009120525138
9901.0	10.666546615036541	-9.880784513763876	-11.641917910478922	4.490421983023244	3.1687127576735445
5989.0	16.028608573998138	-20.288687747396402	-8.75022073095925	7.132206914652379	-4.759254757829498
9615.0	18.074313420667206	-25.59117799792273	-12.64505947707992	8.336093483597413	-5.213728146788657
4333.0	23.847938271004875	-3.098471857456963	10.52067174977637	-17.770024734120703	-10.246235297728576
11354.0	6.9459615008873286	-10.296641519492944	-14.035166664269449	4.32949433244678	-1.1747546418299821
5840.0	19.83857955221257	-19.973262268957846	-8.879704391065603	10.332708948662422	-5.193823713395905
11114.0	15.09542371645507	-17.76926313988285	-8.59592797618868	8.282405546109755	-2.109009035128702
10773.0	19.874606934344975	-20.086368846505014	-12.15022254668587	9.130463587007206	-6.0051466249623635
0.0.423	7.776813359129767	15.13866861679739	-19.78431261245809	-15.630914851558623	6.928270076456562
0.0.424	2.762220427904521	9.842006197512593	-17.20434355821685	-14.397143287545521	3.3899758890052945
0.0.425	9.822387931512399	15.04224183923587	-19.088468264926863	-21.632684369565908	10.081233085990798
0.0.426	24.770600155736425	-3.862321010257046	11.161962107473185	-18.85953359822615	-11.969715912956017
0.0.427	24.252439457923224	-3.3630175976899594	10.341482374165874	-15.102872776858124	-12.95781270289321
0.0.428	22.016060530931878	-2.4086680337624222	8.964141945704784	-11.312129085107383	-7.22467002129359
0.0.429	4.215206207695224	-8.372802122327606	-12.435704404764746	3.3878345585097818	0.6354439377287394
38.0	14.199357135252074	-12.526448847952922	-15.953412377930233	7.135148566351071	-2.503807515994375
2.0	13.019907781317736	-12.806689181065806	-15.393563011434566	7.598237316354221	2.3308586474890722
0.0.430	17.554289567459858	-18.917075880674034	-7.712361406015639	9.10536069343508	-3.6294938568740234
37.0	19.888371054038675	-21.65555280895185	-9.426824325566638	9.567031783876892	-5.093693998865212
6079.0	6.716387464115979	13.38088809608969	-17.253297152762656	-17.44587324319455	4.917049848448207
0.0.431	18.08562259134108	-21.507196146521416	-11.761123505464429	8.741047009850643	-7.722156441881283
0.0.432	7.992858139940297	11.017616641632713	-19.759748007976093	-14.052458861065746	3.664576815072159
0.0.433	3.2347081907371056	10.630066726968904	-16.79438673575331	-15.149888532057256	5.611511129922139
0.0.434	1.051579633493541	8.720181925276178	-16.084315774324605	-12.762217099080612	8.05501070186641
0.0.435	25.82633236054002	-4.334328755647467	10.783598130538541	-16.136286009288337	-12.610624938832798
13819.0	27.439088517857464	-6.941306730358437	10.897855590630506	-19.368073127815354	-11.12271317434214
7223.0	1.1834929546880746	9.965724026730935	-17.199648084841893	-18.812950490704736	6.119808991535447
6929.0	2.8564017245250564	9.82372747255307	-17.257252592895448	-16.874456719798452	7.262767854156192
117.0	-4.095760992772805	0.003498967151455716	0.332460215687407	-2.9648160516862236	-0.026821695633984892
4515.0	19.742821602134388	-2.0129400756345723	11.615369478811363	-16.552138621844293	-7.782173675924596
3448.0	18.413020427530693	-1.0478337883418831	10.129949245214522	-15.03621550111288	-5.13478724440158
2493.0	23.37315078206037	-6.480463330708313	6.979005093686779	-15.674745454646077	-8.879097009850863
4755.0	27.638941365165845	-11.009126645347488	13.963901039706506	-23.892356850795792	-13.709760156637914
2617.0	-0.3719592906532033	-5.662811587989902	-4.994554477913831	1.3370577352987718	0.5189534552346825
11363.0	15.561711073197623	-17.870809888541014	-17.215444738992954	3.8845258631264485	-3.4994495732018014
9788.0	6.454498101825782	-11.992036582578743	-11.23311595843512	5.629435631621151	1.3714473693179305
7368.0	17.96340006456486	-23.817470639878383	-10.396554221620024	7.67891421464515	-4.992607021208706
6032.0	16.069092788552517	-19.831267822113094	-8.262690770981898	8.097813286432276	-2.6054376834244226
10176.0	23.034460942432556	-24.115022913561663	-18.044730577977642	3.5499311720710294	-7.809187707859619
0.0.436	-7.243231149785232	-1.1096339854961037	0.7757885962460139	-0.30025758440637335	-0.4412996666515638
7575.0	5.533324238281189	17.969230149845934	-1.0490343397818074	10.51287304286908	-7.347396508084035
6101.0	6.4080951563045465	21.62074606087161	-0.2676520745083148	11.381106019902115	-9.68266462333024
6509.0	4.214640419589529	21.015098142994542	-1.5993678118013337	13.925723774249375	-10.600893391986816
6114.0	2.681134988407729	10.376791859800834	2.5902162890936236	8.615406576608173	1.2490588160683211
9363.0	1.9671580393035297	8.93230197628356	2.272869646351556	7.400948977302131	1.289646911432101
6865.0	4.499138243874227	13.798115874201104	4.402989539538278	11.348809807535417	0.23655154692057997
3123.0	10.013002261432202	0.8610878371859453	14.101681277983463	-4.360859514281017	0.45552782936992303
2183.0	12.71452263235555	-5.755516578545126	14.537590156786257	-5.397912167409733	2.8896711044596555
4630.0	13.485742822241829	1.577281104866245	15.958629202361664	-6.209455284600918	2.369425983317282
5432.0	9.420687375920096	-1.6151677486507656	2.8065091801518007	7.067614129290617	13.06369595137853
4646.0	7.836709827599314	-2.102508586394978	0.8428366123586885	9.563424644784812	12.76364145352461
6787.0	10.997682327393226	1.345292763441624	-0.4464579701248554	8.289916108837964	10.69555268963693
13171.0	6.7783588777013115	20.21230036117131	-1.4042253278215033	11.277407619336529	-9.061676444543332
7522.0	6.22877265773435	18.692516639028646	-1.839979929919078	13.585624379258771	-8.337546676757684
3075.0	0.9981749942551837	10.06933893826114	3.3521822724946677	8.237646111068125	-0.24208109959510588
